query_id,status,sus_reason,reported_date,predicted_date,temporal_error_days,temporal_error_years,divergence_z,root_divergence,nearest_neighbor,nn_date,nn_distance,elapsed_ms
1086870.4,PASS,Consistent with molecular clock,1973.0,,,,-973488.2776382864,0.026511722361703044,1086870.4,1973.0,0.0,2.5882720947265625
1086955.4,PASS,Consistent with molecular clock,1985.0,,,,-922939.8552960627,0.07706014470393185,1086955.4,1985.0,0.0,2.590179443359375
1086865.3,PASS,Consistent with molecular clock,1974.0,,,,-966425.5511647281,0.03357444883526173,1086865.3,1974.0,0.0,2.6340484619140625
1086846.4,PASS,Consistent with molecular clock,1982.0,,,,-936721.91925429,0.06327808074570308,1086846.4,1982.0,0.0,2.488851547241211
1086916.3,PASS,Consistent with molecular clock,1981.0,,,,-939308.2015315912,0.060691798468401545,1086916.3,1981.0,0.0,2.5780200958251953
1086986.5,PASS,Consistent with molecular clock,1983.0,,,,-934709.1794966774,0.06529082050331628,1086986.5,1983.0,0.0,2.5832653045654297
1086858.3,PASS,Consistent with molecular clock,1975.0,,,,-961659.2724772632,0.03834072752272702,1086858.3,1975.0,0.0,2.627849578857422
1086857.4,PASS,Consistent with molecular clock,1977.0,,,,-955417.2147553595,0.044582785244631544,1086857.4,1977.0,0.0,2.5510787963867188
1086872.4,PASS,Consistent with molecular clock,1969.0,,,,-994675.1331801452,0.005324866819842591,1086872.4,1969.0,0.0,2.652883529663086
1086867.4,PASS,Consistent with molecular clock,1972.0,,,,-979034.7654736837,0.02096523452630523,1086867.4,1972.0,0.0,2.5789737701416016
1086878.4,PASS,Consistent with molecular clock,1986.0,,,,-922203.3397301037,0.0777966602698912,1086878.3,1986.0,0.0,2.5169849395751953
1086947.4,PASS,Consistent with molecular clock,1982.9150684931508,,,,-932177.73551473,0.06782226448526364,1086947.4,1982.9150684931508,0.0,2.499103546142578
1086853.3,PASS,Consistent with molecular clock,1975.0,,,,-962030.1376803498,0.03796986231964046,1086854.4,1975.0,0.0,2.569913864135742
1171158.12,PASS,Consistent with molecular clock,1968.0,,,,-994674.5086754316,0.005325491324555698,1171158.12,1968.0,0.0,2.5680065155029297
1086866.4,PASS,Consistent with molecular clock,1974.0,,,,-966678.3396800222,0.033321660319967666,1086865.4,1974.0,0.0011789185209800119,2.5451183319091797
1171157.12,PASS,Consistent with molecular clock,1976.0,,,,-950959.4338019914,0.049040566197999326,1171157.12,1976.0,0.0,2.5708675384521484
1086842.4,PASS,Consistent with molecular clock,1977.0,,,,-956672.2849721411,0.04332771502784998,1086860.4,1976.0,0.0023622387143103266,2.5582313537597656
1086863.5,PASS,Consistent with molecular clock,1973.0,,,,-975321.9532623063,0.024678046737683094,1086863.5,1973.0,0.0,2.596139907836914
1927717.14,PASS,Consistent with molecular clock,1968.0,,,,-994081.7734758791,0.005918226524108108,1927717.14,1968.0,0.0,2.496004104614258
1086850.3,PASS,Consistent with molecular clock,1975.0,,,,-966097.491032786,0.033902508967204294,1086850.3,1975.0,0.0,2.5358200073242188
1087026.4,PASS,Consistent with molecular clock,1985.0,,,,-928249.1972380662,0.07175080276192823,1087026.4,1985.0,0.0,2.6018619537353516
1086854.4,PASS,Consistent with molecular clock,1975.0,,,,-962306.8741861712,0.03769312581381902,1086854.4,1975.0,0.0,2.6569366455078125
1086865.4,PASS,Consistent with molecular clock,1974.0,,,,-966678.8324398122,0.03332116756017751,1086865.4,1974.0,0.0,2.6199817657470703
1086853.4,PASS,Consistent with molecular clock,1975.0,,,,-961692.2486959798,0.038307751304010464,1086853.4,1975.0,0.0,2.573728561401367
1927717.4,PASS,Consistent with molecular clock,1968.0,,,,-997048.9194056179,0.002951080594369397,1927717.4,1968.0,0.0,2.602100372314453
1086864.4,PASS,Consistent with molecular clock,1976.0,,,,-957310.1281005038,0.042689871899486906,1086864.4,1976.0,0.0,2.5992393493652344
1086943.4,PASS,Consistent with molecular clock,1980.915300546448,,,,-939970.1121436522,0.0600298878563405,1086943.4,1980.915300546448,0.0,2.4857521057128906
183769.3,PASS,Consistent with molecular clock,1982.0,,,,-934737.4955009557,0.06526250449903745,183769.3,1982.0,0.0,2.526998519897461
1086873.4,PASS,Consistent with molecular clock,1970.0,,,,-991695.7521097487,0.008304247890239534,1086873.4,1970.0,0.0,2.5582313537597656
1903598.4,PASS,Consistent with molecular clock,1968.0,,,,-994072.0753196679,0.0059279246803193835,1903598.4,1968.0,0.0,2.624034881591797
1086868.4,PASS,Consistent with molecular clock,1976.0,,,,-962953.9310707364,0.037046068929254286,1086868.4,1976.0,0.0,2.4900436401367188
1391655.3,PASS,Consistent with molecular clock,1968.0,,,,-996457.6450427892,0.003542354957198169,1391655.3,1968.0,0.0,2.5320053100585938
1176124.3,PASS,Consistent with molecular clock,1987.0,,,,-901414.8525930758,0.09858514740691955,1176124.3,1987.0,0.0,2.6051998138427734
1086993.4,PASS,Consistent with molecular clock,1991.9150684931508,,,,-907282.370037755,0.09271762996224245,1086994.4,1991.9150684931508,0.0,2.6140213012695312
1087051.4,PASS,Consistent with molecular clock,1993.0,,,,-906123.5252753998,0.093876474724598,1144025.14,1993.0,0.004137929589365279,2.4678707122802734
1087002.4,PASS,Consistent with molecular clock,1991.9150684931508,,,,-908669.0327791128,0.09133096722088449,1086915.3,1991.958904109589,0.0,2.543926239013672
1087007.4,PASS,Consistent with molecular clock,1992.068306010929,,,,-906625.7864322683,0.09337421356772908,1087000.4,1991.9150684931508,0.0029517328153966516,2.5551319122314453
1087015.5,PASS,Consistent with molecular clock,1993.013698630137,,,,-903247.6514025487,0.0967523485974493,1086926.4,1993.0,0.0005900715878378973,2.6137828826904297
1086844.3,PASS,Consistent with molecular clock,1988.0,,,,-920150.8516521682,0.07984914834782758,1086844.3,1988.0,0.0,2.4602413177490234
1087034.4,PASS,Consistent with molecular clock,1992.1666666666667,,,,-908660.6515492261,0.09133934845077125,1086915.3,1991.958904109589,0.0011792888398290615,2.5238990783691406
1086920.5,PASS,Consistent with molecular clock,1993.0,,,,-905966.4785413252,0.09403352145867262,1087041.4,1990.0,0.011302459373657706,2.5479793548583984
1086935.5,PASS,Consistent with molecular clock,1993.131506849315,,,,-904671.2102421671,0.09532878975783077,1552214.3,1993.0,0.005922684185773787,2.6099681854248047
1087029.4,PASS,Consistent with molecular clock,1992.915300546448,,,,-905960.1613099044,0.09403983869009337,1087041.4,1990.0,0.011906254961164051,2.4819374084472656
1086908.3,PASS,Consistent with molecular clock,1991.9835616438356,,,,-907279.6671181208,0.09272033288187664,1086915.3,1991.958904109589,0.0011792883728228105,2.5930404663085938
1086918.3,PASS,Consistent with molecular clock,1991.9835616438356,,,,-908669.0327791129,0.09133096722088449,1086915.3,1991.958904109589,0.0,2.650022506713867
183768.3,PASS,Consistent with molecular clock,1988.0,,,,-921571.8788361975,0.07842812116379812,183768.3,1988.0,0.0,2.6743412017822266
1086985.4,PASS,Consistent with molecular clock,1992.1010928961748,,,,-903864.1322670778,0.09613586773291975,1086924.4,1991.0,0.00413502417498972,2.5451183319091797
1086907.3,PASS,Consistent with molecular clock,1991.9561643835616,,,,-908669.0327791128,0.09133096722088449,1086915.3,1991.958904109589,0.0,2.5899410247802734
1086917.3,PASS,Consistent with molecular clock,1991.978082191781,,,,-908669.0327791129,0.09133096722088449,1086915.3,1991.958904109589,0.0,2.5920867919921875
1087030.4,PASS,Consistent with molecular clock,1991.958904109589,,,,-906577.9148393567,0.0934220851606406,1086915.3,1991.958904109589,0.004139935464217774,2.560853958129883
1087035.3,PASS,Consistent with molecular clock,1990.0,,,,-914710.4069060014,0.08528959309399521,1086971.5,1989.9479452054795,0.004137801561209014,2.4900436401367188
1086887.3,PASS,Consistent with molecular clock,1991.0,,,,-910599.3106814717,0.08940068931852532,1086887.3,1991.0,0.0,2.5491714477539062
1087033.5,PASS,Consistent with molecular clock,1992.120218579235,,,,-908706.9390771419,0.09129306092285559,1087041.4,1990.0,0.008905437116797569,2.57110595703125
1086942.4,PASS,Consistent with molecular clock,1993.0,,,,-908783.9180624138,0.09121608193758407,1552214.3,1993.0,0.005329337333727264,2.572774887084961
1086888.4,PASS,Consistent with molecular clock,1991.9041095890411,,,,-908669.0327791128,0.09133096722088449,1086915.3,1991.958904109589,0.0,2.5391578674316406
1144025.6,PASS,Consistent with molecular clock,1993.0,,,,-905386.3154311541,0.09461368456884366,1144025.14,1993.0,0.001179072777084649,2.5191307067871094
1086883.4,PASS,Consistent with molecular clock,1993.0,,,,-907351.1669405185,0.09264883305947924,1087041.4,1990.0,0.012518709866637969,2.5610923767089844
1087028.4,PASS,Consistent with molecular clock,1992.8333333333333,,,,-908130.8379101951,0.09186916208980267,1144025.14,1993.0,0.0035474219580312843,2.4862289428710938
1087001.4,PASS,Consistent with molecular clock,1991.9150684931508,,,,-907282.370037755,0.09271762996224245,1086994.4,1991.9150684931508,0.0,2.5398731231689453
1552205.4,PASS,Consistent with molecular clock,1993.0,,,,-906701.4259962777,0.09329857400372013,1552214.3,1993.0,0.007716168017546503,2.6149749755859375
1144025.14,PASS,Consistent with molecular clock,1993.0,,,,-904031.6423955555,0.09596835760444233,1144025.14,1993.0,0.0,2.680063247680664
1086971.5,PASS,Consistent with molecular clock,1989.9479452054795,,,,-916817.1813406681,0.0831828186593285,1086971.5,1989.9479452054795,0.0,2.542734146118164
1087045.6,PASS,Consistent with molecular clock,1989.0,,,,-917553.3394051341,0.08244666059486205,1087045.6,1989.0,0.0,2.5107860565185547
1086903.4,PASS,Consistent with molecular clock,1991.945205479452,,,,-908669.0327791128,0.09133096722088449,1086915.3,1991.958904109589,0.0,2.5298595428466797
1086994.4,PASS,Consistent with molecular clock,1991.9150684931508,,,,-907282.370037755,0.09271762996224245,1086994.4,1991.9150684931508,0.0,2.6090145111083984
1087042.7,PASS,Consistent with molecular clock,1992.4918032786888,,,,-908704.1150592997,0.09129588494069793,1087041.4,1990.0,0.008909159656350432,2.521991729736328
183766.3,PASS,Consistent with molecular clock,1988.0,,,,-922252.9065236817,0.07774709347631399,183766.3,1988.0,0.0,2.537250518798828
1086982.4,PASS,Consistent with molecular clock,1991.964383561644,,,,-910862.1846385958,0.08913781536140174,1086982.4,1991.964383561644,0.0,2.598285675048828
1086899.4,PASS,Consistent with molecular clock,1992.2540983606557,,,,-907976.7793975106,0.09202322060248702,1087000.4,1991.9150684931508,0.0005891938374810667,2.672910690307617
1087000.4,PASS,Consistent with molecular clock,1991.9150684931508,,,,-908015.2318775326,0.09198476812246484,1087000.4,1991.9150684931508,0.0,2.5148391723632812
1087012.4,PASS,Consistent with molecular clock,1993.0,,,,-906721.9388292575,0.09327806117074036,1144025.14,1993.0,0.0035536039768907326,2.5510787963867188
1086919.4,PASS,Consistent with molecular clock,1993.1424657534249,,,,-908823.9528620992,0.09117604713789869,1552214.3,1993.0,0.004734725399664644,2.611875534057617
1086925.4,PASS,Consistent with molecular clock,1993.0,,,,-904642.3057414505,0.09535769425854737,1552214.3,1993.0,0.002362298715890863,2.653837203979492
1087043.4,PASS,Consistent with molecular clock,1992.5409836065571,,,,-908053.3273974308,0.09194667260256689,1087041.4,1990.0,0.010101211660439617,2.4938583374023438
1086968.3,PASS,Consistent with molecular clock,1988.0,,,,-920247.1649378224,0.07975283506217339,1086968.3,1988.0,0.0,2.5250911712646484
1086922.4,PASS,Consistent with molecular clock,1993.0,,,,-905342.1904190351,0.09465780958096265,1552214.3,1993.0,0.0017701504094959097,2.540111541748047
1086981.4,PASS,Consistent with molecular clock,1992.0245901639344,,,,-909435.2802388412,0.09056471976115629,1087041.4,1990.0,0.007707486687954991,2.583742141723633
1086897.4,PASS,Consistent with molecular clock,1992.2540983606557,,,,-906628.4196968036,0.09337158030319406,1087000.4,1991.9150684931508,0.0017694309292233638,2.524137496948242
1086976.4,PASS,Consistent with molecular clock,1991.964383561644,,,,-905909.451647418,0.0940905483525796,1086924.4,1991.0,0.002359681579412267,2.529144287109375
1176119.6,PASS,Consistent with molecular clock,1990.5945205479452,,,,-901414.8525930772,0.09858514740691955,1176124.3,1987.0,0.0,2.57110595703125
1086902.4,PASS,Consistent with molecular clock,1991.93698630137,,,,-907278.2875535549,0.09272171244644255,1087000.4,1991.9150684931508,0.0011790715819126384,2.5873184204101562
1086876.4,PASS,Consistent with molecular clock,1991.0,,,,-912006.0177105418,0.08799398228945524,1086876.4,1991.0,0.0,2.4750232696533203
1087018.4,PASS,Consistent with molecular clock,1989.0,,,,-917533.7265871225,0.0824662734128736,1087018.4,1989.0,0.0,2.5751590728759766
1086885.4,PASS,Consistent with molecular clock,1989.0,,,,-913305.8941622543,0.08669410583774186,1086971.5,1989.9479452054795,0.008905322944454874,2.622842788696289
1086977.4,PASS,Consistent with molecular clock,1992.0218579234972,,,,-908728.163219282,0.09127183678071542,1087041.4,1990.0,0.007721407982991082,2.652883529663086
1087050.4,PASS,Consistent with molecular clock,1993.0,,,,-906123.5252753998,0.093876474724598,1144025.14,1993.0,0.004137929589365279,2.470731735229492
1086995.5,PASS,Consistent with molecular clock,1991.9150684931508,,,,-906586.1750678086,0.09341382493218878,1086994.4,1991.9150684931508,0.0005895668634764958,2.5358200073242188
1087048.4,PASS,Consistent with molecular clock,1989.0,,,,-916864.5768151899,0.0831354231848063,1087048.4,1989.0,0.0,2.5548934936523438
1086843.5,PASS,Consistent with molecular clock,1992.0,,,,-906564.9294859479,0.09343507051404953,1086924.4,1991.0,0.00176911106691089,2.5641918182373047
1087036.5,PASS,Consistent with molecular clock,1991.9232876712329,,,,-906564.456836865,0.09343554316313225,1086924.4,1991.0,0.001769110321405761,2.544879913330078
1086881.4,PASS,Consistent with molecular clock,1991.704109589041,,,,-910088.4538863336,0.08991154611366366,1087041.4,1990.0,0.00652008030799141,2.5708675384521484
1654140.4,PASS,Consistent with molecular clock,1992.0,,,,-896060.244653719,0.10393975534627856,1086854.4,1975.0,0.0684618261444689,2.579927444458008
1086879.3,PASS,Consistent with molecular clock,1989.0,,,,-918122.8079919172,0.08187719200807882,1086879.3,1989.0,0.0,2.569913864135742
1086906.3,PASS,Consistent with molecular clock,1991.9561643835616,,,,-907975.8620880671,0.09202413791193033,1086915.3,1991.958904109589,0.0005897215093463147,2.5238990783691406
1086886.4,PASS,Consistent with molecular clock,1992.03825136612,,,,-908669.0327791129,0.09133096722088449,1086915.3,1991.958904109589,0.0,2.5701522827148438
1086979.3,PASS,Consistent with molecular clock,1991.9232876712329,,,,-906564.456836865,0.09343554316313225,1086924.4,1991.0,0.001769110321405761,2.5911331176757812
1087038.4,PASS,Consistent with molecular clock,1992.8333333333333,,,,-905303.2959867473,0.09469670401325062,1087041.4,1990.0,0.012502961650109065,2.5260448455810547
1086996.4,PASS,Consistent with molecular clock,1991.9150684931508,,,,-906586.1750678086,0.09341382493218878,1087000.4,1991.9150684931508,0.00176918782378908,2.5289058685302734
1086921.5,PASS,Consistent with molecular clock,1993.0,,,,-902547.7619513588,0.09745223804863912,1086921.5,1993.0,0.0,2.591848373413086
1087037.4,PASS,Consistent with molecular clock,1992.7486338797817,,,,-905960.1613099044,0.09403983869009337,1087041.4,1990.0,0.011906254961164051,2.653837203979492
1086928.6,PASS,Consistent with molecular clock,1992.035519125683,,,,-906564.4568368652,0.09343554316313225,1086924.4,1991.0,0.001769110321405761,2.5098323822021484
1087016.4,PASS,Consistent with molecular clock,1989.0,,,,-916846.9630758814,0.08315303692411477,1087018.4,1989.0,0.0005895678040229133,2.5000572204589844
1086998.5,PASS,Consistent with molecular clock,1991.9150684931508,,,,-907282.370037755,0.09271762996224245,1086994.4,1991.9150684931508,0.0,2.537965774536133
1087052.4,PASS,Consistent with molecular clock,1993.0,,,,-906064.8675157788,0.09393513248421907,1144025.14,1993.0,0.004140378650713735,2.5680065155029297
1087027.3,PASS,Consistent with molecular clock,1988.0,,,,-918204.2019801761,0.08179579801981945,1087027.3,1988.0,0.0,2.537965774536133
1087006.4,PASS,Consistent with molecular clock,1992.0,,,,-908047.6157392384,0.09195238426075901,1087041.4,1990.0,0.008307099628183297,2.5260448455810547
1086927.4,PASS,Consistent with molecular clock,1993.0,,,,-904027.533049343,0.09597246695065481,1552214.3,1993.0,0.002951107636326348,2.557039260864258
1087027.4,PASS,Consistent with molecular clock,1988.0,,,,-919465.1402721705,0.08053485972782516,1087027.4,1988.0,0.0,2.6450157165527344
1086992.4,PASS,Consistent with molecular clock,1993.0,,,,-906041.6215539837,0.09395837844601415,1087041.4,1990.0,0.010694875195591352,2.4881362915039062
1087039.4,PASS,Consistent with molecular clock,1989.0,,,,-922876.9823882744,0.07712301761172181,1087039.4,1989.0,0.0,2.5060176849365234
1086974.4,PASS,Consistent with molecular clock,1989.958904109589,,,,-914799.2516748863,0.08520074832511025,1086974.4,1989.958904109589,0.0,2.567291259765625
1087011.4,PASS,Consistent with molecular clock,1992.0,,,,-906780.2740479221,0.09321972595207541,1144025.14,1993.0,0.0035514974826102446,2.644062042236328
1086933.5,PASS,Consistent with molecular clock,1993.123287671233,,,,-899863.128308995,0.1001368716910029,1086926.4,1993.0,0.002952338072197934,2.5153160095214844
1086997.4,PASS,Consistent with molecular clock,1991.9150684931508,,,,-907282.370037755,0.09271762996224245,1086994.4,1991.9150684931508,0.0,2.5491714477539062
1086915.3,PASS,Consistent with molecular clock,1991.958904109589,,,,-908669.0327791128,0.09133096722088449,1086915.3,1991.958904109589,0.0,2.5627613067626953
1552216.3,PASS,Consistent with molecular clock,1993.0,,,,-902577.2274121095,0.09742277258788833,1552214.3,1993.0,0.004738024526548377,2.6700496673583984
1086924.4,PASS,Consistent with molecular clock,1991.0,,,,-905862.0542933223,0.09413794570667472,1086924.4,1991.0,0.0,2.486705780029297
1086939.5,PASS,Consistent with molecular clock,1993.145205479452,,,,-904029.5378840977,0.0959704621159002,1552214.3,1993.0,0.006515892648462937,2.5620460510253906
1086968.4,PASS,Consistent with molecular clock,1988.1639344262296,,,,-921514.3651283837,0.0784856348716121,1086968.4,1988.1639344262296,0.0,2.582073211669922
1087041.4,PASS,Consistent with molecular clock,1990.0,,,,-912078.1483234925,0.08792185167650411,1087041.4,1990.0,0.0,2.6879310607910156
1087005.5,PASS,Consistent with molecular clock,1991.9150684931508,,,,-907322.3611108107,0.09267763888918669,1086994.4,1991.9150684931508,0.0005891938226312372,2.4650096893310547
1087004.4,PASS,Consistent with molecular clock,1992.0,,,,-912117.4529480835,0.08788254705191399,1087041.4,1990.0,0.005923019384470736,2.5742053985595703
1087019.4,PASS,Consistent with molecular clock,1989.0,,,,-915497.1656568125,0.08450283434318365,1087019.4,1989.0,0.0,2.5510787963867188
1552214.3,PASS,Consistent with molecular clock,1993.0,,,,-907432.3038544729,0.0925676961455248,1552214.3,1993.0,0.0,2.679109573364258
1087017.4,PASS,Consistent with molecular clock,1989.0,,,,-916172.0875990662,0.08382791240092985,1087017.4,1989.0,0.0,2.5272369384765625
1086926.4,PASS,Consistent with molecular clock,1993.0,,,,-903185.3313751216,0.09681466862487616,1086926.4,1993.0,0.0,2.6361942291259766
1086904.3,PASS,Consistent with molecular clock,1991.945205479452,,,,-906624.6374745863,0.09337536252541109,1087000.4,1991.9150684931508,0.0017691078183783224,2.580881118774414
1087046.4,PASS,Consistent with molecular clock,1990.0,,,,-912078.1483234925,0.08792185167650411,1087041.4,1990.0,0.0,2.5789737701416016
1086951.5,PASS,Consistent with molecular clock,1992.8907103825136,,,,-909474.3154909197,0.09052568450907811,1552214.3,1993.0,0.0065181672287836,2.485990524291992
1086841.4,PASS,Consistent with molecular clock,1993.0,,,,-908862.9987157969,0.09113700128420095,1552214.3,1993.0,0.004733352027237641,2.541065216064453
1086999.5,PASS,Consistent with molecular clock,1991.9150684931508,,,,-910778.269220134,0.08922173077986341,1087041.4,1990.0,0.007709166743306985,2.5641918182373047
1086882.4,PASS,Consistent with molecular clock,1992.0218579234972,,,,-909471.8105461608,0.09052818945383663,1087041.4,1990.0,0.007707147868922338,2.5348663330078125
1086895.4,PASS,Consistent with molecular clock,1996.172131147541,,,,-892334.8361339612,0.10766516386603814,1086931.4,1995.027397260274,0.00949303970444597,2.517223358154297
1552213.3,PASS,Consistent with molecular clock,1994.0,,,,-903290.7977351806,0.09670920226481775,1552214.3,1993.0,0.0047333591126175354,2.5038719177246094
